,1,2,3,4,5,6,7
3953,183500234.0,,,,,,
3954,,,,,,3134225549.0,
3955,,,,,,8509645446.0,
3956,,,,,,,113405605.0
3957,,,,,,,7993813206.0
3958,,,,,,,1539184569.0
3959,,,,,,,52653598.0
3960,,,,,,112336654.0,
3961,,,,,,1034338411.0,
3962,,,,,,,648953435.0
3963,,,,,,,1133927349.0
3964,,,,,,9577941.0,
3965,,,,,,23715057.0,
3966,203412883.0,,,,,,
3967,3296472617.0,,,,,,
3968,396350417.0,,,,,,
3969,,,,,208306555.0,,
3970,,,3534394.0,,,,
3971,,,,,3534394.0,,
3972,,,,208306555.0,,,
3973,,,232389830.0,,,,
3974,,,,95130002.0,,,
3975,,,,3534394.0,,,
3976,,,197974980.0,,,,
3977,,,,,107323567.0,,
3978,,,457909808.0,,,,
3979,,,28238853.0,,,,
3980,,,1140148316.0,,,,
3981,,,,,147756639.0,,
3982,,,900486546.0,,,,
3983,,225530555.0,,,,,
3984,,,210868479.0,,,,
3985,,27111.0,,,,,
3986,,10284866990.0,,,,,
3987,,6903456165.0,,,,,
3988,,42629304.0,,,,,
3989,,4760523.0,,,,,
3990,,,,,1725136853.0,,
3991,,,966083901.0,,,,
3992,,900749887.0,,,,,
3993,,,,1002261700.0,,,
3994,,,82990260.0,,,,
3995,,,,,,348724889.0,
3996,,,,,,10404954748.0,
3997,,,,,,,173263817.0
3998,315323600.0,,,,,,
3999,,,,,,15314275630.0,
4000,,,,,,,343476815.0
4001,,,,,,173263817.0,
4002,,,,,,,404777095.0
4003,,,,,,431879290.0,
4004,,,,,,9433008075.0,
4005,,,,,,,2772496429.0
4006,,,,,,23827731.0,
4007,,,,,,,130797172.0
4008,,,,,,270046758.0,
4009,,,,,,,26176799026.0
4010,,,,,,88886988.0,
4011,,,,,,,83999152.0
4012,,,,,,195301947.0,
4013,,,,,,22412371.0,
4014,,,,,,26592423.0,
4015,,,,,,,98369795.0
4016,,,,,,,10040178.0
4017,,,,,,,503221920.0
4018,,,,,,66021764668.0,
4019,,,,,,20000000000.0,
4020,,,,,,,304490808.0
4021,334749518.0,,,,,,
4022,,3927898849.0,,,,,
4023,,,490960881.0,,,,
4024,,,,,4760523.0,,
4025,,29424640346.0,,,,,
4026,,1010659099.0,,,,,
4027,,26889761.0,,,,,
4028,,31641268.0,,,,,
4029,,319466396.0,,,,,
4030,,29996285.0,,,,,
4031,,98848619.0,,,,,
4032,,,,4909211527.0,,,
4033,,7264150857.0,,,,,
4034,,445812757.0,,,,,
4035,,399810052.0,,,,,
4036,,100623140.0,,,,,
4037,,130659493.0,,,,,
4038,,272628820.0,,,,,
4039,,21931006.0,,,,,
4040,,176961830.0,,,,,
4041,,14138017182.0,,,,,
4042,,2020494.0,,,,,
4043,,26920640.0,,,,,
4044,,499457176.0,,,,,
4045,,219397141.0,,,,,
4046,,,385784258.0,,,,
4047,,,,,1001702.0,,
4048,,,,1411207937.0,,,
4049,,,,,60567653.0,,
4050,,,,34632461385.0,,,
4051,,,12749133.0,,,,
4052,,,311843071.0,,,,
4053,,,,37156468143.0,,,
4054,,,525973884.0,,,,
4055,,,84386313.0,,,,
4056,,,30244200.0,,,,
4057,,,47455346.0,,,,
4058,,,,,134876306.0,,
4059,,,,,3543053424.0,,
4060,,,,,16862799289.0,,
4061,,59787508.0,,,,,
4062,,,,,131266528.0,,
4063,,,,,451145124.0,,
4064,,,3019748065.0,,,,
4065,,,771283036.0,,,,
4066,,,167611210.0,,,,
4067,,,,2029005.0,,,
4068,,,,50000009.0,,,
4069,,,,29336622941.0,,,
4070,,,17706902097.0,,,,
4071,,,,551273633.0,,,
4072,,,,,162897600.0,,
4073,,,138930863.0,,,,
4074,,15701314.0,,,,,
4075,,133694311.0,,,,,
4076,,,,,160550501.0,,
4077,,,,,5397599728.0,,
4078,,,196166321.0,,,,
4079,,,,160550501.0,,,
4080,,,15177802876.0,,,,
4081,,,17223551577.0,,,,
4082,,,607768966.0,,,,
4083,,,,725608622.0,,,
4084,,260409044.0,,,,,
4085,,,154234420.0,,,,
4086,,,,154234420.0,,,
4087,,,1612261483.0,,,,
4088,,,,,3079386416.0,,
4089,,,217906188.0,,,,
4090,,,,,71670184030.0,,
4091,,281276663.0,,,,,
4092,,,,,65146718810.0,,
4093,,221621560.0,,,,,
4094,,3895487.0,,,,,
4095,,,2274813.0,,,,
4096,,,4674026.0,,,,
4097,,,,,3140764586.0,,
4098,,,938811465.0,,,,
4099,,,,,13358306.0,,
4100,,,67824125.0,,,,
4101,,16739133.0,,,,,
4102,,,,,2000000000.0,,
4103,,,7163993950.0,,,,
4104,,,782438141.0,,,,
4105,,31104098116.0,,,,,
4106,,,,,4206445697.0,,
4107,,,5229777035.0,,,,
4108,,,,885446361.0,,,
4109,,41804201884.0,,,,,
4110,,,12139129.0,,,,
4111,,,,22704685730.0,,,
4112,,,99326539.0,,,,
4113,,,209997589.0,,,,
4114,,,581858444.0,,,,
4115,,,,,209997589.0,,
4116,,,,,50681037133.0,,
4117,,,28602522.0,,,,
4118,,50126335313.0,,,,,
4119,,10162645.0,,,,,
4120,,40000000000.0,,,,,
4121,,,,,99326539.0,,
4122,,1278761316.0,,,,,
4123,,,,55895821.0,,,
4124,,,424127687.0,,,,
4125,,8701539359.0,,,,,
4126,,,,,118543635445.0,,
4127,,2849182996.0,,,,,
4128,,,471799070.0,,,,
4129,,,52529154.0,,,,
4130,,209997589.0,,,,,
4131,,,,,1020978512.0,,
4132,,,,84588612.0,,,
4133,,,310723688.0,,,,
4134,,,99116591619.0,,,,
4135,,5057399732.0,,,,,
4136,,,,297181509.0,,,
4137,,31931526.0,,,,,
4138,,,603433298.0,,,,
4139,,,,256084147.0,,,
4140,,,184855809.0,,,,
4141,,,,99326539.0,,,
4142,,,40034087.0,,,,
4143,,,,118543635445.0,,,
4144,,,,,1360188030.0,,
4145,,,,2849182996.0,,,
4146,,,22704685730.0,,,,
4147,,,,,22602531.0,,
4148,,,,2876743.0,,,
4149,,,40052769.0,,,,
4150,,,,,3108081899.0,,
4151,,21425889.0,,,,,
4152,,22179732540.0,,,,,
4153,,,,1571818693.0,,,
4154,,,,,5057399732.0,,
4155,,1571818693.0,,,,,
4156,,351598336.0,,,,,
4157,,,,,40034087.0,,
4158,,,,191869407.0,,,
4159,,,20740622.0,,,,
4160,,,,62556887.0,,,
4161,,,,1360188030.0,,,
4162,,,42167243.0,,,,
4163,,,,880361592.0,,,
4164,,,2849182996.0,,,,
4165,,,1360188030.0,,,,
4166,,,3108081899.0,,,,
4167,,,,,141559083.0,,
4168,,,,1816907286.0,,,
4169,,,135273762.0,,,,
4170,,,10002952660.0,,,,
4171,,175026372.0,,,,,
4172,,9806689464.0,,,,,
4173,,,2364017878.0,,,,
4174,,,9806689464.0,,,,
4175,,,,1894632.0,,,
4176,,,509054047.0,,,,
4177,,,,244221663074.0,,,
4178,,244221663074.0,,,,,
4179,,,2657572461.0,,,,
4180,,,,,244221663074.0,,
4181,,,,,,148854497.0,
4182,,,,,,1851163055.0,
4183,,,,,,,1309938277.0
4184,,,,,,6484741599.0,
4185,,,,,,,6484741599.0
4186,,,,,,,586506843.0
4187,,,,,,,221156404.0
4188,,,,,,,1497659746728.0
4189,,,,,,,568029743.0
4190,,,,,,,1365508771.0
4191,,,,,,,614459608.0
4192,,,,,,,69734974.0
4193,,,,,,,5654186632.0
4194,,,,,,,2754439617.0
4195,,,,,,,3879800337.0
4196,,,,,,,301151760.0
4197,,,,,,301151760.0,
4198,,,,,,,749425538.0
4199,,,,,,,148854497.0
4200,,,,,,,33309920.0
4201,,,,,,749425538.0,
4202,,,,,,33309920.0,
4203,2167208132.0,,,,,,
4204,1330196477.0,,,,,,
4205,10867278.0,,,,,,
4206,53471098.0,,,,,,
4207,987577652.0,,,,,,
4208,2073134532.0,,,,,,
4209,1796167152.0,,,,,,
4210,3154831544.0,,,,,,
4211,435086178.0,,,,,,
4212,20603756.0,,,,,,
4213,1522969516.0,,,,,,
4214,127967385.0,,,,,,
4215,17905351451.0,,,,,,
4216,38848723.0,,,,,,
4217,50318377.0,,,,,,
4218,462724894.0,,,,,,
4219,2193092561.0,,,,,,
4220,21031695.0,,,,,,
4221,9522601828.0,,,,,,
4222,297764221.0,,,,,,
4223,27679882.0,,,,,,
4224,105249977.0,,,,,,
4225,264175647.0,,,,,,
4226,508051076.0,,,,,,
4227,50917766.0,,,,,,
4228,3091700741.0,,,,,,
4229,1227043783.0,,,,,,
4230,2956089057.0,,,,,,
4231,2255558884.0,,,,,,
4232,386365974.0,,,,,,
4233,597064628.0,,,,,,
4234,181904762.0,,,,,,
4235,178812743.0,,,,,,
4236,179547735.0,,,,,,
4237,1939812404.0,,,,,,
4238,5654055.0,,,,,,
4239,55963301.0,,,,,,
4240,110208920.0,,,,,,
4241,564088650.0,,,,,,
4242,32905658.0,,,,,,
4243,149999835.0,,,,,,
4244,20228119.0,,,,,,
4245,6947252070.0,,,,,,
4246,305232861.0,,,,,,
4247,18143805.0,,,,,,
4248,115263089.0,,,,,,
4249,115805280.0,,,,,,
4250,879032025.0,,,,,,
4251,313871865.0,,,,,,
4252,28985548.0,,,,,,
4253,,,,,25232605092.0,,
4254,,,,,2545552.0,,
4255,,,,397664102.0,,,
4256,,,2073134532.0,,,,
4257,,,,127961316.0,,,
4258,,,,,342271458.0,,
4259,,,,,257878895.0,,
4260,,125593934.0,,,,,
4261,,345690805.0,,,,,
4262,,163544205.0,,,,,
4263,,,,,300000000.0,,
4264,,15225775004.0,,,,,
4265,,,300000000.0,,,,
4266,,68259240.0,,,,,
4267,,4792061.0,,,,,
4268,,778975313.0,,,,,
4269,,267938094.0,,,,,
4270,,2324935934.0,,,,,
4271,,20063930.0,,,,,
4272,,405310497.0,,,,,
4273,,,,381776949.0,,,
4274,994853680.0,,,,,,
4275,248843660.0,,,,,,
4276,596951415.0,,,,,,
4277,134876306.0,,,,,,
4278,,,,,,53471098.0,
4279,,,,,,,3701399465.0
4280,,,,,,,1658349077.0
4281,9549322.0,,,,,,
4282,703418139.0,,,,,,
4283,,,,,,,15000000000000.0
4284,,,,,,24896145142.0,
4285,,,,,,,6596129.0
4286,,,,,,,118675092.0
4287,,,,,,,14986181.0
4288,,,,,,9940171457.0,
4289,,,,,,,1554544914.0
4290,,,,,,85528094207.0,
4291,,,,,,,1457857785.0
4292,,,,,,,34840361.0
4293,,,,,,,5707067.0
4294,968878621.0,,,,,,
4295,1964297.0,,,,,,
4296,324625879.0,,,,,,
4297,,,,,,120632533.0,
4298,,,,,,89044852.0,
4299,,,,,,220410762.0,
4300,,,,,,,26752331.0
4301,,,,,,610672798.0,
4302,,,,,,,15023774.0
4303,,,,,,2173115356.0,
4304,,,,,,,8053825729.0
4305,,,,,,35528615.0,
4306,,,,,,144131590.0,
4307,,,,,,4598097517.0,
4308,,,,,,,513359142.0
4309,,,,,,,141689068.0
4310,,,,,,,27374881.0
4311,,,,,,,62018531.0
4312,,,,,,,928775930.0
4313,,,,,,312300542.0,
4314,,,,,,,1313898908.0
4315,,,,,,6384935080.0,
4316,,,,,,328509134.0,
4317,,,,,,,19731634.0
4318,,,,,,,49087081.0
4319,,,,,,,22604323.0
4320,,,,,,,113832380.0
4321,,,,,,,383277087.0
4322,,,,,,,206063721.0
4323,,,,,,4193034.0,
4324,,,,,,,4193034.0
4325,,,,,,,5954179.0
4326,,,,,,1026465481.0,
4327,,,,,,5954179.0,
4328,,,,,,18194259709.0,
4329,,,,,,,2559447770.0
4330,,,,,,,378080819.0
4331,,,,,,,1026465481.0
4332,,,,,,2559447770.0,
4333,,,,,,378080819.0,
4334,,,,,,382766572.0,
4335,,,,,,49087081.0,
4336,,,,,,186414081.0,
4337,,,,,,,382766572.0
4338,,,,,,1078910470.0,
4339,,,,,,611333731.0,
4340,,,,,,,4626716012.0
4341,,,,,,31128002.0,
4342,588123000.0,,,,,,
4343,,,,,,,96129480.0
4344,,,,,,37815656433.0,
4345,,,,,,,3134225549.0
4346,,,,,,,4320091.0
4347,,,,,,,141523196.0
4348,,,,,,,6963289169.0
4349,,,,,,,185456745.0
4350,,,,,,,484866620.0
4351,,,,,,,47156312.0
4352,,,,,,484866620.0,
4353,,,,,,,1517495447.0
4354,,,,,,1230132800.0,
4355,,,,,,,146200387.0
4356,,,,,,,1400295386.0
4357,600188175.0,,,,,,
4358,395394040.0,,,,,,
4359,100519540.0,,,,,,
4360,150856495.0,,,,,,
4361,,,,,,7096326.0,
4362,,,,,170210813.0,,
4363,,,,170210813.0,,,
4364,,,2548693.0,,,,
4365,,,22428983.0,,,,
4366,,,,47455346.0,,,
4367,2573580007.0,,,,,,
4368,591675300.0,,,,,,
4369,,,,,,3624327.0,
4370,,,,,,35292684.0,
4371,,,,,,,344460298.0
4372,,,,,,428105414.0,
4373,,,,,,,127063579827.0
4374,,,,,,,131819017.0
4375,,,,,,,33432612004.0
4376,,,,,,,632833874.0
4377,,,,,,,2124410173.0
4378,,,,,,146200387.0,
4379,,,,,,,29650627.0
4380,,,,,,,54522718.0
4381,,,,,,29650627.0,
4382,,,,,,38848723.0,
4383,,,,,,,598363109.0
4384,,,,,,,50845104315.0
4385,,,,,,,59351748.0
4386,2894019102.0,,,,,,
4387,,,,,,,102152827972.0
4388,,,,,,102152827972.0,
4389,2985194529.0,,,,,,
4390,,,,,8928730667.0,,
4391,,,45022860337.0,,,,
4392,,,8928730667.0,,,,
4393,,,,8928730667.0,,,
4394,,,,,21228892439.0,,
4395,,862517943.0,,,,,
4396,,,629843073.0,,,,
4397,,,1206059665.0,,,,
4398,,,1333366527.0,,,,
4399,,,,,4647449.0,,
4400,,348263421.0,,,,,
4401,,,,6000000000.0,,,
4402,,,,241838040.0,,,
4403,,,241838040.0,,,,
4404,,,,1206059665.0,,,
4405,,,,,241838040.0,,
4406,,,3333146557.0,,,,
4407,,214266043.0,,,,,
4408,,,11182941.0,,,,
4409,,995532.0,,,,,
4410,,,469908166.0,,,,
4411,,2112720976.0,,,,,
4412,,,306401749.0,,,,
4413,,,,,171697510.0,,
4414,,,400925609.0,,,,
4415,,,48060280.0,,,,
4416,,39906.0,,,,,
4417,,1255167.0,,,,,
4418,,9836612580.0,,,,,
4419,,13013527.0,,,,,
4420,,2385596809.0,,,,,
4421,,83921916.0,,,,,
4422,,18464683.0,,,,,
4423,,,,,885446361.0,,
4424,,,2023015943.0,,,,
4425,,,,300000000.0,,,
4426,,,885446361.0,,,,
4427,,,,,10098125.0,,
4428,,,496078037.0,,,,
4429,,5835826929.0,,,,,
4430,,,,,35846967.0,,
4431,,,,4747317152.0,,,
4432,,,54743669.0,,,,
4433,,12617300.0,,,,,
4434,,169559501.0,,,,,
4435,,1405449018.0,,,,,
4436,,76962702.0,,,,,
4437,,913480528.0,,,,,
4438,,70684691.0,,,,,
4439,,14434977228.0,,,,,
4440,,43582898.0,,,,,
4441,,1173312711.0,,,,,
4442,,833297215.0,,,,,
4443,,92465584629.0,,,,,
4444,,,423190001.0,,,,
4445,,24867132.0,,,,,
4446,,,307712940.0,,,,
4447,,4120266.0,,,,,
4448,,2875007702.0,,,,,
4449,,112648924.0,,,,,
4450,,,,16556861.0,,,
4451,,430094837.0,,,,,
4452,,,114736654.0,,,,
4453,,,,,2185100023.0,,
4454,,332180135.0,,,,,
4455,,,20212154901.0,,,,
4456,,,,1156753905.0,,,
4457,,3493891452.0,,,,,
4458,,,1550000000000.0,,,,
4459,,,,,,348203455.0,
4460,,,,,,31979584122.0,
4461,,,,,11182941.0,,
4462,,,,11182941.0,,,
4463,,,4792061.0,,,,
4464,,,,419439406.0,,,
4465,,,,24744268418.0,,,
4466,,,,,24744268418.0,,
4467,,,72740032.0,,,,
4468,,,,72740032.0,,,
4469,,,23995922.0,,,,
4470,,,,10211746166.0,,,
4471,,,,,50065160.0,,
4472,,,,,7275209694.0,,
4473,,,,96474009399.0,,,
4474,,,,3134225549.0,,,
4475,30056534.0,,,,,,
4476,,,,1290915012.0,,,
4477,,,10162645.0,,,,
4478,21057101.0,,,,,,
4479,138460351.0,,,,,,
4480,71599509.0,,,,,,
4481,109821204.0,,,,,,
4482,1195325916.0,,,,,,
4483,98171067.0,,,,,,
4484,,,,,3121210018.0,,
4485,,,,,62677520814.0,,
4486,,,25232605092.0,,,,
4487,,,2545552.0,,,,
4488,,,,2545552.0,,,
4489,,,,25232605092.0,,,
4490,,,1476473.0,,,,
4491,,,,,19160050.0,,
4492,,,5646586172.0,,,,
4493,,,,,3973061.0,,
4494,,,188966964.0,,,,
4495,,,,1004325552.0,,,
4496,,,,,149508092.0,,
4497,,,,5305395903.0,,,
4498,,45533141.0,,,,,
4499,,395277047.0,,,,,
4500,,,,28238853.0,,,
4501,,,733688325.0,,,,
4502,,,,399462598.0,,,
4503,,,,,400925609.0,,
4504,,6855036655.0,,,,,
4505,,,,,2183964476.0,,
4506,,,,19160050.0,,,
4507,,,,,3951549070.0,,
4508,,,,,27111.0,,
4509,,2644124640.0,,,,,
4510,,,,,456834107.0,,
4511,,,303240603482.0,,,,
4512,,,,4470003156.0,,,
4513,,,1028093437.0,,,,
4514,,,,10227434707.0,,,
4515,,,,19056551.0,,,
4516,,,,,400000000.0,,
4517,,,,,9677397951.0,,
4518,,,9677397951.0,,,,
4519,,,,,106558475.0,,
4520,,,,5057399732.0,,,
4521,,,,,85349552.0,,
4522,,,6073211959.0,,,,
4523,,326614698.0,,,,,
4524,,,214571535.0,,,,
4525,,,,3108081899.0,,,
4526,,,,,1571818693.0,,
4527,,1206059665.0,,,,,
4528,,,,,20603756.0,,
4529,,1873481214.0,,,,,
4530,,1718259989.0,,,,,
4531,,,,2003744453.0,,,
4532,,337821050.0,,,,,
4533,,,,2014716846.0,,,
4534,,,,87527848.0,,,
4535,16134162.0,,,,,,
4536,416000614323.0,,,,,,
4537,240832.0,,,,,,
4538,558158133.0,,,,,,
4539,73840339.0,,,,,,
4540,2980731390.0,,,,,,
4541,14242467.0,,,,,,
4542,2060647618.0,,,,,,
4543,27984645455.0,,,,,,
4544,303502893.0,,,,,,
4545,,,,,1759348.0,,
4546,,36442677624.0,,,,,
4547,,,1030580790.0,,,,
4548,,,385824410.0,,,,
4549,,,,,112096332.0,,
4550,,,,99999658.0,,,
4551,82894413.0,,,,,,
4552,99402396237.0,,,,,,
4553,919923251.0,,,,,,
4554,5000001347.0,,,,,,
4555,814519672.0,,,,,,
4556,,,,,,489501.0,
4557,,,,,,,6519180474.0
4558,,,,,,6001302422.0,
4559,,,,,,331787273.0,
4560,476262761.0,,,,,,
4561,34016500.0,,,,,,
4562,3115424.0,,,,,,
4563,,,,,,,2276744.0
4564,308183354.0,,,,,,
4565,177932596.0,,,,,,
4566,16314436.0,,,,,,
4567,177908464.0,,,,,,
4568,94667176.0,,,,,,
4569,6761642.0,,,,,,
4570,4638283313.0,,,,,,
4571,2949476506.0,,,,,,
4572,1835897313.0,,,,,,
4573,1003098724.0,,,,,,
4574,2326944537.0,,,,,,
4575,5514547547.0,,,,,,
4576,88990170.0,,,,,,
4577,,,,,,,497732905.0
4578,,,,,,73980541.0,
4579,,,,,,,158303307.0
4580,,,,,,,596951415.0
4581,1138741.0,,,,,,
4582,45195570.0,,,,,,
4583,1147444705.0,,,,,,
4584,,,,,,116064933.0,
4585,,,,,,3293116950.0,
4586,,,,,,,70097018.0
4587,,,,,,,2417666370.0
4588,,,,,,746946535.0,
4589,,,,,,200478353.0,
4590,,,,,,,80048017.0
4591,,,,,,,37191986.0
4592,,,,,,,551105704.0
4593,,,,,,,330047199948.0
4594,,,,,,,209561830.0
4595,,,,,,,57023854371.0
4596,,,,,,,24063881.0
4597,,,,,,,71670184030.0
4598,,,,,,2000000000.0,
4599,,,,,,,500699426.0
4600,,,,,,,948975174.0
4601,,,,,,,1138845180.0
4602,,,,,,42257859.0,
4603,,,,,,653643336.0,
4604,,,,,,,344440223.0
4605,,,,,,,33917222.0
4606,,,,,,,217906188.0
4607,,,,,,,546972831.0
4608,,,,,,125820453.0,
4609,,,,,,,33438417.0
4610,,,,,,,29681321.0
4611,,,,,,75698103.0,
4612,,,,,,,1487042762.0
4613,,,,,,10497146241.0,
4614,,,,,,,98050500.0
4615,,,,,,,375391581.0
4616,,,,,,,10497146241.0
4617,,,,,,1346607372.0,
4618,,,,,,62783323.0,
4619,,,,,,62272383.0,
4620,2213991816.0,,,,,,
4621,866483013.0,,,,,,
4622,243450773.0,,,,,,
4623,,,925038978.0,,,,
4624,,,,,191785945.0,,
4625,,,329349547.0,,,,
4626,,,,317965317.0,,,
4627,,1438319.0,,,,,
4628,,,,,32225477.0,,
4629,,,,,490960881.0,,
4630,,,380307934.0,,,,
4631,249737130.0,,,,,,
4632,1160334328.0,,,,,,
4633,,,4003650125.0,,,,
4634,,,,,4909211527.0,,
4635,,,,,20885747.0,,
4636,,,,30244200.0,,,
4637,,30244200.0,,,,,
4638,,,,,2253192584.0,,
4639,,,181266487.0,,,,
4640,,,,,10227434707.0,,
4641,,,,1028093437.0,,,
4642,,,,248843660.0,,,
4643,,,,15316440931.0,,,
4644,,,,,,170705006.0,
4645,,,,,,,120632533.0
4646,,,,,,,469908166.0
4647,,,,,,45955503.0,
4648,,,,,,7632676310.0,
4649,,,,,,,69895280.0
4650,,,,,,1976512596.0,
4651,,,,,,385121654.0,
4652,,,,,,,4112098017.0
4653,,,,,,,5814422926.0
4654,18578297.0,,,,,,
4655,1231922716.0,,,,,,
4656,,,,,,1517495447.0,
4657,,,,,,2029005.0,
4658,,,,,,,88886988.0
4659,,,,,,59351748.0,
4660,,,,,,101321347.0,
4661,,,,,,1400295386.0,
4662,151868429.0,,,,,,
4663,293699380.0,,,,,,
4664,,,19977795.0,,,,
4665,,,592951100.0,,,,
4666,,196268382.0,,,,,
4667,,,7470433220.0,,,,
4668,,,,,55498610.0,,
4669,,,,,7470433220.0,,
4670,,,,1984722879.0,,,
4671,,,2047575235.0,,,,
4672,,,,,1566186880.0,,
4673,,,5397599728.0,,,,
4674,,,419439406.0,,,,
4675,,1984722879.0,,,,,
4676,,,,,54743669.0,,
4677,,2107856.0,,,,,
4678,,11397891573.0,,,,,
4679,,3119674138.0,,,,,
4680,,,,92073706.0,,,
4681,,,,,1680405663.0,,
4682,,,8858304749.0,,,,
4683,,,83921916.0,,,,
4684,,2708280191.0,,,,,
4685,,23290806.0,,,,,
4686,,257878895.0,,,,,
4687,,7079435.0,,,,,
4688,,26024800.0,,,,,
4689,,59901235.0,,,,,
4690,,42981179.0,,,,,
4691,,,,1917915069.0,,,
4692,,,,,9836612580.0,,
4693,,,1917915069.0,,,,
4694,,,,9836612580.0,,,
4695,,,2385596809.0,,,,
4696,,1188124725.0,,,,,
4697,,,1188124725.0,,,,
4698,,36777998.0,,,,,
4699,,1563357.0,,,,,
4700,,,26939043.0,,,,
4701,,851138518.0,,,,,
4702,,12171458.0,,,,,
4703,,,5579631.0,,,,
4704,,,,7689596.0,,,
4705,,422218721.0,,,,,
4706,,194017871.0,,,,,
4707,,,,118669583.0,,,
4708,,999706429.0,,,,,
4709,,,6452987937.0,,,,
4710,,,1996978862.0,,,,
4711,,,,,30116587.0,,
4712,,,,76988306.0,,,
4713,,,,,76988306.0,,
4714,,,76988306.0,,,,
4715,,3218134148.0,,,,,
4716,,,1370700249182.0,,,,
4717,,,4835893741.0,,,,
4718,,,,52531762388.0,,,
4719,,,,18694954.0,,,
4720,,,47516472.0,,,,
4721,,38576272.0,,,,,
4722,,,,,6143118798.0,,
4723,,,,11429984.0,,,
4724,,,,89975128.0,,,
4725,,,,2087214.0,,,
4726,,788438834.0,,,,,
4727,,290865743.0,,,,,
4728,,,,,35504202.0,,
4729,,,1557914469.0,,,,
4730,,,,,19330229721.0,,
4731,,,1340461683.0,,,,
4732,,,419101169.0,,,,
4733,,,19330229721.0,,,,
4734,,13382842794.0,,,,,
4735,,4379761951.0,,,,,
4736,,,,,1695625497.0,,
4737,,,1695625497.0,,,,
4738,,,157487868.0,,,,
4739,,250729241.0,,,,,
4740,,,761116615.0,,,,
4741,,,225153876.0,,,,
4742,,,,,76118819.0,,
4743,,,,,3010322663.0,,
4744,,,,90525040710.0,,,
4745,,,11734030991.0,,,,
4746,,,,,959335.0,,
4747,,10655423.0,,,,,
4748,,,,,38848723.0,,
4749,,758239026.0,,,,,
4750,,,1270606756.0,,,,
4751,,,116193908.0,,,,
4752,,,,1367467.0,,,
4753,,,,,301647343.0,,
4754,,10017183.0,,,,,
4755,,,,,125593934.0,,
4756,,,,1270606756.0,,,
4757,,,22653409.0,,,,
4758,,,,11734030991.0,,,
4759,,26113647962.0,,,,,
4760,,22653409.0,,,,,
4761,,55000000000.0,,,,,
4762,,,212325612.0,,,,
4763,,474658075.0,,,,,
4764,,1707011808.0,,,,,
4765,,,,329267227.0,,,
4766,,269133922.0,,,,,
4767,,2537232852.0,,,,,
4768,,14242467.0,,,,,
4769,,8804259.0,,,,,
4770,,3920321639.0,,,,,
4771,,72899969.0,,,,,
4772,,,,,3153867.0,,
4773,,,,202404866.0,,,
4774,,167611210.0,,,,,
4775,,10636909.0,,,,,
4776,,1074307129.0,,,,,
4777,,19865307.0,,,,,
4778,,22027014.0,,,,,
4779,,,230312464.0,,,,
4780,,,,65158220.0,,,
4781,,,,115234017.0,,,
4782,,381776949.0,,,,,
4783,,,344440223.0,,,,
4784,,,327312820.0,,,,
4785,,532857529.0,,,,,
4786,,15000000000000.0,,,,,
4787,,,,30116587.0,,,
4788,,,,,3981176221.0,,
4789,,826760908.0,,,,,
4790,,,,,24230619.0,,
4791,,,160633751.0,,,,
4792,,,,1370700249182.0,,,
4793,,,30116587.0,,,,
4794,,265164565.0,,,,,
4795,,,,704030.0,,,
4796,,,,,3000004452.0,,
4797,,,,,217906188.0,,
4798,,,27419457.0,,,,
4799,,,14321287.0,,,,
4800,,,2185100023.0,,,,
4801,,,,262400262.0,,,
4802,,14321287.0,,,,,
4803,,,,,968543088.0,,
4804,,,,,260181831.0,,
4805,,260181831.0,,,,,
4806,,73410865.0,,,,,
4807,,,,603485742.0,,,
4808,,4386453162.0,,,,,
4809,,,,,509722719.0,,
4810,,67824125.0,,,,,
4811,,,,1350252390.0,,,
4812,,498379544.0,,,,,
4813,,,142415684.0,,,,
4814,,,,2015320221.0,,,
4815,,28602522.0,,,,,
4816,,,,,581858444.0,,
4817,,,,28602522.0,,,
4818,,,,406256441.0,,,
4819,,,959335.0,,,,
4820,,,,,2526019.0,,
4821,,90484500395.0,,,,,
4822,,,,4674026.0,,,
4823,,34277560309.0,,,,,
4824,,21073924.0,,,,,
4825,,438556366.0,,,,,
4826,,14667681326.0,,,,,
4827,,117241227.0,,,,,
4828,,,377011677.0,,,,
4829,,,553183215.0,,,,
4830,,,,2073134532.0,,,
4831,,3079386416.0,,,,,
4832,,,,,2285472693.0,,
4833,,,3493891452.0,,,,
4834,,,,2485042864.0,,,
4835,,,,86475884364.0,,,
4836,,,,,1012210580.0,,
4837,,,,,262400262.0,,
4838,,,,,33486945.0,,
4839,,,49241508.0,,,,
4840,,,,,370683674.0,,
4841,,49241508.0,,,,,
4842,,950000000.0,,,,,
4843,,,,571722277.0,,,
4844,,,,,86475884364.0,,
4845,,49021643116.0,,,,,
4846,,,870099734.0,,,,
4847,,,,101164994.0,,,
4848,,,,,381776949.0,,
4849,,409563123.0,,,,,
4850,,1638883627.0,,,,,
4851,,,4379761951.0,,,,
4852,,,,,18985638.0,,
4853,,,,,73840339.0,,
4854,,,,,169559501.0,,
4855,,,508119995.0,,,,
4856,,,,,1001957961.0,,
4857,,545829655.0,,,,,
4858,,,1638883627.0,,,,
4859,,7600972333.0,,,,,
4860,,,1000819753.0,,,,
4861,,2108994447.0,,,,,
4862,,,214899170224.0,,,,
4863,,,,,214899170224.0,,
